MH.HEAT_NUMBER,BOFV.START_TAP_TIME,BOFV.LADLE_NUMBER,DH.LADLE AS DEGASSER_LADLE,CH.LADLE_NUMBER AS CASOB_LADLE,MH.DEGAS_DATE_TIME AS MASTER_HEAT_DEGAS_TIME,MH.CASOB_DATE_TIME AS MASTER_HEAT_CASOB_TIME,DEGASSER_DURATION,CASOB_DURATION

601017	2020-02-27 16:14:26.00	28	30	28		2020-02-27 17:39:30.00	31	54
500947	2020-02-27 19:36:24.00	28		28		2020-02-27 20:27:18.00		43
601021	2020-02-27 22:18:49.00	28	23	28		2020-02-27 23:11:36.00	23	30
601022	2020-02-28 01:00:35.00	28	29	28		2020-02-28 01:48:12.00		37
500952	2020-02-28 03:43:10.00	28	23	28		2020-02-28 04:40:23.00	21	47
601026	2020-02-28 06:35:45.00	28	23	28		2020-02-28 07:26:33.00	20	35
500957	2020-02-28 09:32:12.00	28	23	28		2020-02-28 10:54:45.00	20	48
500960	2020-02-28 12:33:22.00	28	30	28		2020-02-28 13:20:53.00	21	30
500961	2020-02-28 14:50:57.00	28	23	28		2020-02-28 15:54:34.00	25	34
500962	2020-02-28 17:19:56.00	28	29	28		2020-02-28 18:17:09.00	22	32
601037	2020-02-28 19:45:05.00	28		28		2020-02-28 20:38:09.00		31
500967	2020-02-28 22:22:33.00	28	24	28		2020-02-28 23:11:59.00	24	42
601038	2020-02-29 01:00:05.00	28		28		2020-02-29 01:53:59.00		38
500972	2020-02-29 03:18:53.00	28	29	28		2020-02-29 04:17:08.00	21	37
601042	2020-02-29 06:14:37.00	28	28		2020-02-29 06:31:21.00		28	
601045	2020-02-29 08:57:17.00	28	28		2020-02-29 09:19:33.00		30	
601046	2020-02-29 11:18:31.00	28	28		2020-02-29 11:43:56.00		25	
500980	2020-02-29 13:43:02.00	28	28		2020-02-29 14:17:58.00		29	
601050	2020-02-29 16:23:34.00	28	28		2020-02-29 16:51:54.00		26	
500984	2020-02-29 19:02:11.00	28	28		2020-02-29 19:28:35.00		25	
601055	2020-02-29 21:45:43.00	28	28		2020-02-29 21:58:53.00		28	
601056	2020-03-01 00:07:32.00	28	28		2020-03-01 00:51:20.00		23	
500990	2020-03-01 02:53:07.00	28	28		2020-03-01 03:12:41.00		23	
500991	2020-03-01 05:10:44.00	28	28		2020-03-01 05:32:04.00		24	
500995	2020-03-01 07:54:19.00	28	28		2020-03-01 08:11:57.00		23	
500998	2020-03-01 10:12:25.00	28	28		2020-03-01 10:38:02.00		24	
501000	2020-03-01 12:51:51.00	28	28		2020-03-01 13:14:37.00		21	
501002	2020-03-01 15:35:43.00	28	28		2020-03-01 15:55:50.00		21	
501004	2020-03-01 18:09:10.00	28	28		2020-03-01 18:24:30.00		20	
601072	2020-03-01 20:59:46.00	28	28		2020-03-01 21:18:19.00		23	
601073	2020-03-01 23:34:28.00	28	28		2020-03-02 00:27:52.00		25	
501009	2020-03-02 03:01:35.00	28	28		2020-03-02 03:49:21.00		23	
